"gene_name"	"n_syn"	"n_mis"	"n_non"	"n_spl"	"n_ind"	"wmis_cv"	"wnon_cv"	"wspl_cv"	"wind_cv"	"pmis_cv"	"ptrunc_cv"	"pallsubs_cv"	"pind_cv"	"qmis_cv"	"qtrunc_cv"	"qallsubs_cv"	"qind_cv"	"pglobal_cv"	"qglobal_cv"
"USP14"	0	0	0	0	0	0	0	0	0	0.91159099624843	0.969557617293672	0.993131435889197	1	0.978013717198274	0.998104353529444	0.99998495022595	1	0.999976357220713	0.999999999886752
"MFGE8"	0	0	0	0	0	0	0	0	0	0.909421611293192	0.976868016079477	0.99313172716523	1	0.978013717198274	0.998104353529444	0.99998495022595	1	0.999976359228221	0.999999999886752
"LEF1"	0	0	0	0	0	0	0	0	0	0.910015284880636	0.97464594525959	0.993131970756987	1	0.978013717198274	0.998104353529444	0.99998495022595	1	0.999976360907018	0.999999999886752
"PNLIPRP3"	0	0	0	0	0	0	0	0	0	0.910493994854363	0.973022963360434	0.993133266593471	1	0.978013717198274	0.998104353529444	0.99998495022595	1	0.999976369836718	0.999999999886752
"GABRA1"	0	0	0	0	0	0	0	0	0	0.910188561823402	0.974069128699451	0.993133388809437	1	0.978013717198274	0.998104353529444	0.99998495022595	1	0.99997637067883	0.999999999886752
"SLC36A4"	0	0	0	0	0	0	0	0	0	0.910059664663387	0.974524550267429	0.9931334361125	1	0.978013717198274	0.998104353529444	0.99998495022595	1	0.999976371004761	0.999999999886752
"ZFP3"	0	0	0	0	0	0	0	0	0	0.909011818084118	0.978611537978936	0.993133763270986	1	0.978013717198274	0.998104353529444	0.99998495022595	1	0.99997637325891	0.999999999886752
"PAPD4"	0	0	0	0	0	0	0	0	0	0.911202867328725	0.970784322959312	0.993134479725205	1	0.978013717198274	0.998104353529444	0.99998495022595	1	0.999976378194962	0.999999999886752
"PANX1"	0	0	0	0	0	0	0	0	0	0.90911515993192	0.978197807363905	0.993134606623294	1	0.978013717198274	0.998104353529444	0.99998495022595	1	0.99997637906918	0.999999999886752
"ACPP"	0	0	0	0	0	0	0	0	0	0.910849952545564	0.97190468078802	0.993135212197801	1	0.978013717198274	0.998104353529444	0.99998495022595	1	0.999976383240839	0.999999999886752
"CRLF3"	0	0	0	0	0	0	0	0	0	0.908987192376112	0.978819894936153	0.99313715830148	1	0.978013717198274	0.998104353529444	0.99998495022595	1	0.999976396644588	0.999999999886752
"CCNI2"	0	0	0	0	0	0	0	0	0	0.908508805225068	0.981015305944252	0.993137267651135	1	0.978013717198274	0.998104353529444	0.99998495022595	1	0.999976397397618	0.999999999886752
"STYK1"	0	0	0	0	0	0	0	0	0	0.910141890458542	0.974336172677257	0.993137546857002	1	0.978013717198274	0.998104353529444	0.99998495022595	1	0.999976399320299	0.999999999886752
"CHI3L1"	0	0	0	0	0	0	0	0	0	0.910007884087818	0.974824659185844	0.993137971335283	1	0.978013717198274	0.998104353529444	0.99998495022595	1	0.999976402243212	0.999999999886752
"RBFOX3"	0	0	0	0	0	0	0	0	0	0.911251622205273	0.970716145021111	0.993138174051646	1	0.978013717198274	0.998104353529444	0.99998495022595	1	0.999976403639031	0.999999999886752
"DHODH"	0	0	0	0	0	0	0	0	0	0.909621373844126	0.976269014238011	0.993138258768744	1	0.978013717198274	0.998104353529444	0.99998495022595	1	0.999976404222345	0.999999999886752
"ZNF25"	0	0	0	0	0	0	0	0	0	0.910313472902072	0.973757106892062	0.993138319246069	1	0.978013717198274	0.998104353529444	0.99998495022595	1	0.999976404638753	0.999999999886752
"RP11-20I23.1"	0	0	0	0	0	0	0	0	0	0.907735127251669	0.985320152972732	0.993138460033704	1	0.978013717198274	0.998104353529444	0.99998495022595	1	0.999976405608113	0.999999999886752
"C1orf85"	0	0	0	0	0	0	0	0	0	0.90886399886281	0.979413898091825	0.993138862206536	1	0.978013717198274	0.998104353529444	0.99998495022595	1	0.999976408377067	0.999999999886752
"ASPHD1"	0	0	0	0	0	0	0	0	0	0.908295167617483	0.982143938846374	0.993138913531511	1	0.978013717198274	0.998104353529444	0.99998495022595	1	0.999976408730427	0.999999999886752
"BLMH"	0	0	0	0	0	0	0	0	0	0.910522719482473	0.97306782108852	0.993139198384314	1	0.978013717198274	0.998104353529444	0.99998495022595	1	0.999976410691521	0.999999999886752
"AARSD1"	0	0	0	0	0	0	0	0	0	0.910101397797071	0.974526840548034	0.99313943131682	1	0.978013717198274	0.998104353529444	0.99998495022595	1	0.999976412295105	0.999999999886752
"FDFT1"	0	0	0	0	0	0	0	0	0	0.909891496800852	0.97529201162651	0.993139677516564	1	0.978013717198274	0.998104353529444	0.99998495022595	1	0.999976413989966	0.999999999886752
"DMBX1"	0	0	0	0	0	0	0	0	0	0.908363430667981	0.981883294635337	0.993141446430808	1	0.978013717198274	0.998104353529444	0.99998495022595	1	0.99997642616553	0.999999999886752
"SLC35C1"	0	0	0	0	0	0	0	0	0	0.908045854462419	0.983607423644408	0.993141987811103	1	0.978013717198274	0.998104353529444	0.99998495022595	1	0.99997642989126	0.999999999886752
"AMT"	0	0	0	0	0	0	0	0	0	0.909626965338941	0.97636412534465	0.993142570005806	1	0.978013717198274	0.998104353529444	0.99998495022595	1	0.999976433897541	0.999999999886752
"KCNJ2"	0	0	0	0	0	0	0	0	0	0.908104874918084	0.983300562489804	0.993142604142647	1	0.978013717198274	0.998104353529444	0.99998495022595	1	0.999976434132438	0.999999999886752
"PTAFR"	0	0	0	0	0	0	0	0	0	0.907622881800022	0.9862603467949	0.993142994756959	1	0.978013717198274	0.998104353529444	0.99998495022595	1	0.999976436820185	0.999999999886752
"CHST10"	0	0	0	0	0	0	0	0	0	0.909393946424448	0.977296189729433	0.993143100149804	1	0.978013717198274	0.998104353529444	0.99998495022595	1	0.999976437545347	0.999999999886752
"RNF149"	0	0	0	0	0	0	0	0	0	0.909009092106635	0.978948403815088	0.993144529699299	1	0.978013717198274	0.998104353529444	0.99998495022595	1	0.999976447380357	0.999999999886752
"KRTAP10-4"	0	0	0	0	0	0	0	0	0	0.907543537551944	0.986912817688427	0.993145107990516	1	0.978013717198274	0.998104353529444	0.99998495022595	1	0.999976451358299	0.999999999886752
"ZNF320"	0	0	0	0	0	0	0	0	0	0.908643765392802	0.980657144136061	0.993145974317001	1	0.978013717198274	0.998104353529444	0.99998495022595	1	0.999976457316943	0.999999999886752
"GOPC"	0	0	0	0	0	0	0	0	0	0.909896463440158	0.975453796375503	0.993146601193337	1	0.978013717198274	0.998104353529444	0.99998495022595	1	0.999976461628164	0.999999999886752
"CPQ"	0	0	0	0	0	0	0	0	0	0.908963542294357	0.979211897186868	0.993146608976654	1	0.978013717198274	0.998104353529444	0.99998495022595	1	0.99997646168169	0.999999999886752
"FAM50B"	0	0	0	0	0	0	0	0	0	0.908242513867441	0.982704985120573	0.993146699558379	1	0.978013717198274	0.998104353529444	0.99998495022595	1	0.999976462304614	0.999999999886752
"HMBOX1"	0	0	0	0	0	0	0	0	0	0.910274968894364	0.974112646869952	0.993147352433247	1	0.978013717198274	0.998104353529444	0.99998495022595	1	0.99997646679415	0.999999999886752
"CEP57"	0	0	0	0	0	0	0	0	0	0.910771628924122	0.972446322251132	0.993147752975927	1	0.978013717198274	0.998104353529444	0.99998495022595	1	0.999976469548295	0.999999999886752
"SLC24A5"	0	0	0	0	0	0	0	0	0	0.909978318624504	0.97518843648296	0.993147977560232	1	0.978013717198274	0.998104353529444	0.99998495022595	1	0.999976471092473	0.999999999886752
"KCNK2"	0	0	0	0	0	0	0	0	0	0.909307602324658	0.9777913920413	0.993148141064948	1	0.978013717198274	0.998104353529444	0.99998495022595	1	0.999976472216654	0.999999999886752
"FAM131B"	0	0	0	0	0	0	0	0	0	0.909399839004762	0.977427852602838	0.993148592540839	1	0.978013717198274	0.998104353529444	0.99998495022595	1	0.999976475320647	0.999999999886752
"SLC52A1"	0	0	0	0	0	0	0	0	0	0.908096227166194	0.983591388069035	0.993148865949644	1	0.978013717198274	0.998104353529444	0.99998495022595	1	0.999976477200291	0.999999999886752
"WASL"	0	0	0	0	0	0	0	0	0	0.909834963051789	0.975752235309618	0.993149244985796	1	0.978013717198274	0.998104353529444	0.99998495022595	1	0.999976479805982	0.999999999886752
"MMP8"	0	0	0	0	0	0	0	0	0	0.910828218237301	0.972303032938016	0.993149513622855	1	0.978013717198274	0.998104353529444	0.99998495022595	1	0.999976481652646	0.999999999886752
"ZNF487"	0	0	0	0	0	0	0	0	0	0.910219854524769	0.974377244331879	0.993150208430528	1	0.978013717198274	0.998104353529444	0.99998495022595	1	0.999976486428551	0.999999999886752
"SEC14L4"	0	0	0	0	0	0	0	0	0	0.911172526615277	0.971238410096602	0.993150794298252	1	0.978013717198274	0.998104353529444	0.99998495022595	1	0.999976490455258	0.999999999886752
"AKT3"	0	0	0	0	0	0	0	0	0	0.911550306928139	0.97008937804544	0.993150833466416	1	0.978013717198274	0.998104353529444	0.99998495022595	1	0.999976490724451	0.999999999886752
"PNMAL1"	0	0	0	0	0	0	0	0	0	0.908508404948191	0.981484999804618	0.993150953747622	1	0.978013717198274	0.998104353529444	0.99998495022595	1	0.999976491551104	0.999999999886752
"FUT2"	0	0	0	0	0	0	0	0	0	0.907718337743435	0.985987740185276	0.99315096545327	1	0.978013717198274	0.998104353529444	0.99998495022595	1	0.999976491631552	0.999999999886752
"FUT5"	0	0	0	0	0	0	0	0	0	0.907874113089383	0.985002761640171	0.993151280654866	1	0.978013717198274	0.998104353529444	0.99998495022595	1	0.999976493797755	0.999999999886752
"CCDC74A"	0	0	0	0	0	0	0	0	0	0.909017565615512	0.979119250617895	0.99315133358161	1	0.978013717198274	0.998104353529444	0.99998495022595	1	0.999976494161481	0.999999999886752
"MGAT2"	0	0	0	0	0	0	0	0	0	0.908097967565314	0.983687005272851	0.99315155886572	1	0.978013717198274	0.998104353529444	0.99998495022595	1	0.999976495709659	0.999999999886752
"FEZ1"	0	0	0	0	0	0	0	0	0	0.910150568614885	0.974690097133922	0.993152855385443	1	0.978013717198274	0.998104353529444	0.99998495022595	1	0.999976504618496	0.999999999886752
"SASH3"	0	0	0	0	0	0	0	0	0	0.909576458858059	0.976859408452812	0.993153467364587	1	0.978013717198274	0.998104353529444	0.99998495022595	1	0.999976508823028	0.999999999886752
"IFRD1"	0	0	0	0	0	0	0	0	0	0.910501567001453	0.973483563258092	0.993153566021782	1	0.978013717198274	0.998104353529444	0.99998495022595	1	0.999976509500806	0.999999999886752
"TUBD1"	0	0	0	0	0	0	0	0	0	0.909457428479905	0.977353939322498	0.99315419172933	1	0.978013717198274	0.998104353529444	0.99998495022595	1	0.999976513799206	0.999999999886752
"ALG2"	0	0	0	0	0	0	0	0	0	0.90925258227603	0.97820245435789	0.993154403724968	1	0.978013717198274	0.998104353529444	0.99998495022595	1	0.999976515255456	0.999999999886752
"GATSL3"	0	0	0	0	0	0	0	0	0	0.909015543278733	0.979238664796657	0.993154924561267	1	0.978013717198274	0.998104353529444	0.99998495022595	1	0.999976518833014	0.999999999886752
"TAF7L"	0	0	0	0	0	0	0	0	0	0.910989428982778	0.971925913568876	0.993155688366261	1	0.978013717198274	0.998104353529444	0.99998495022595	1	0.999976524078999	0.999999999886752
"UBXN4"	0	0	0	0	0	0	0	0	0	0.910662456374879	0.973000838411308	0.993156033239484	1	0.978013717198274	0.998104353529444	0.99998495022595	1	0.999976526447474	0.999999999886752
"KCNJ6"	0	0	0	0	0	0	0	0	0	0.90865078870579	0.980977502099886	0.993156574694172	1	0.978013717198274	0.998104353529444	0.99998495022595	1	0.999976530165763	0.999999999886752
"B3GNT8"	0	0	0	0	0	0	0	0	0	0.907452183096643	0.988225255869504	0.993157261699555	1	0.978013717198274	0.998104353529444	0.99998495022595	1	0.999976534883156	0.999999999886752
"RNF165"	0	0	0	0	0	0	0	0	0	0.909086023433746	0.979011549328183	0.993157612423736	1	0.978013717198274	0.998104353529444	0.99998495022595	1	0.999976537291257	0.999999999886752
"TIGD7"	0	0	0	0	0	0	0	0	0	0.908694189933526	0.980838193555389	0.993158661927365	1	0.978013717198274	0.998104353529444	0.99998495022595	1	0.999976544496493	0.999999999886752
"UBA3"	0	0	0	0	0	0	0	0	0	0.912250029328527	0.968240380996447	0.993158757808523	1	0.978013717198274	0.998104353529444	0.99998495022595	1	0.999976545154698	0.999999999886752
"FAM53C"	0	0	0	0	0	0	0	0	0	0.907995592268285	0.984585259650234	0.993158978017035	1	0.978013717198274	0.998104353529444	0.99998495022595	1	0.99997654666635	0.999999999886752
"PTGER2"	0	0	0	0	0	0	0	0	0	0.908306435658656	0.982830081532828	0.99315929183097	1	0.978013717198274	0.998104353529444	0.99998495022595	1	0.999976548820486	0.999999999886752
"MEF2BNB-MEF2B"	0	0	0	0	0	0	0	0	0	0.90940967618098	0.977705707607818	0.993159724063158	1	0.978013717198274	0.998104353529444	0.99998495022595	1	0.999976551787325	0.999999999886752
"ZNF557"	0	0	0	0	0	0	0	0	0	0.910310481475678	0.974317265757301	0.99316060123428	1	0.978013717198274	0.998104353529444	0.99998495022595	1	0.999976557807646	0.999999999886752
"MRPS30"	0	0	0	0	0	0	0	0	0	0.908978138645034	0.979601883783834	0.993161234260874	1	0.978013717198274	0.998104353529444	0.99998495022595	1	0.999976562151839	0.999999999886752
"FAM126A"	0	0	0	0	0	0	0	0	0	0.91011704144558	0.975025707966002	0.993161287282681	1	0.978013717198274	0.998104353529444	0.99998495022595	1	0.999976562515687	0.999999999886752
"ZSCAN9"	0	0	0	0	0	0	0	0	0	0.908979131623321	0.979614268833801	0.99316177066702	1	0.978013717198274	0.998104353529444	0.99998495022595	1	0.999976565832651	0.999999999886752
"CCDC173"	0	0	0	0	0	0	0	0	0	0.910547739007476	0.973549972127199	0.99316281117156	1	0.978013717198274	0.998104353529444	0.99998495022595	1	0.999976572971754	0.999999999886752
"MPST"	0	0	0	0	0	0	0	0	0	0.908815744266456	0.980421091811382	0.993163507723142	1	0.978013717198274	0.998104353529444	0.99998495022595	1	0.99997657775032	0.999999999886752
"ST8SIA2"	0	0	0	0	0	0	0	0	0	0.909030636794171	0.979450184030821	0.993163904479551	1	0.978013717198274	0.998104353529444	0.99998495022595	1	0.999976580471977	0.999999999886752
"PBX4"	0	0	0	0	0	0	0	0	0	0.909193057269895	0.978739618506599	0.993163950716276	1	0.978013717198274	0.998104353529444	0.99998495022595	1	0.99997658078914	0.999999999886752
"HTR2C"	0	0	0	0	0	0	0	0	0	0.908828629605799	0.980379247342087	0.993164076673316	1	0.978013717198274	0.998104353529444	0.99998495022595	1	0.999976581653137	0.999999999886752
"STAMBP"	0	0	0	0	0	0	0	0	0	0.909678117017827	0.976764528603035	0.993164489187685	1	0.978013717198274	0.998104353529444	0.99998495022595	1	0.99997658448265	0.999999999886752
"MTRF1"	0	0	0	0	0	0	0	0	0	0.910675243733947	0.97319616137399	0.993166033807158	1	0.978013717198274	0.998104353529444	0.99998495022595	1	0.999976595075963	0.999999999886752
"GTF2E1"	0	0	0	0	0	0	0	0	0	0.909187664262851	0.978893055087987	0.993168253171193	1	0.978013717198274	0.998104353529444	0.99998495022595	1	0.999976610292605	0.999999999886752
"BMP2"	0	0	0	0	0	0	0	0	0	0.908652711332124	0.98140608064851	0.99316943105787	1	0.978013717198274	0.998104353529444	0.99998495022595	1	0.999976618366544	0.999999999886752
"GPR157"	0	0	0	0	0	0	0	0	0	0.908429532416216	0.982570725028086	0.993170042934227	1	0.978013717198274	0.998104353529444	0.99998495022595	1	0.999976622560158	0.999999999886752
"GCM1"	0	0	0	0	0	0	0	0	0	0.909685166239792	0.976892464174155	0.993170118342909	1	0.978013717198274	0.998104353529444	0.99998495022595	1	0.99997662307696	0.999999999886752
"LSM14B"	0	0	0	0	0	0	0	0	0	0.909411977896883	0.978036348385946	0.993171472588651	1	0.978013717198274	0.998104353529444	0.99998495022595	1	0.999976632357106	0.999999999886752
"WDFY2"	0	0	0	0	0	0	0	0	0	0.910245098542335	0.974828788044556	0.99317167628717	1	0.978013717198274	0.998104353529444	0.99998495022595	1	0.999976633752816	0.999999999886752
"CCBE1"	0	0	0	0	0	0	0	0	0	0.910800891090315	0.972928532927587	0.99317242244873	1	0.978013717198274	0.998104353529444	0.99998495022595	1	0.999976638865044	0.999999999886752
"HUG1"	0	0	0	0	0	0	0	0	0	0.907777789726499	0.986591411005734	0.993172513057245	1	0.978013717198274	0.998104353529444	0.99998495022595	1	0.999976639485798	0.999999999886752
"TOR2A"	0	0	0	0	0	0	0	0	0	0.908618336046129	0.981725544146734	0.99317367878048	1	0.978013717198274	0.998104353529444	0.99998495022595	1	0.999976647471368	0.999999999886752
"TOR1AIP2"	0	0	0	0	0	0	0	0	0	0.90854495646797	0.982112196183491	0.993174031428647	1	0.978013717198274	0.998104353529444	0.99998495022595	1	0.999976649886849	0.999999999886752
"SLC9A3R1"	0	0	0	0	0	0	0	0	0	0.909470395309971	0.977891794832513	0.993174825239578	1	0.978013717198274	0.998104353529444	0.99998495022595	1	0.999976655323638	0.999999999886752
"TP53I13"	0	0	0	0	0	0	0	0	0	0.909045425862398	0.979741882114413	0.993175310742418	1	0.978013717198274	0.998104353529444	0.99998495022595	1	0.999976658648521	0.999999999886752
"MXD3"	0	0	0	0	0	0	0	0	0	0.908943751663563	0.980226621500902	0.993175892118083	1	0.978013717198274	0.998104353529444	0.99998495022595	1	0.99997666262966	0.999999999886752
"ZPLD1"	0	0	0	0	0	0	0	0	0	0.910577156701929	0.973783123782411	0.993176535733933	1	0.978013717198274	0.998104353529444	0.99998495022595	1	0.99997666703661	0.999999999886752
"NELFE"	0	0	0	0	0	0	0	0	0	0.910359410475382	0.974545486239419	0.99317661335087	1	0.978013717198274	0.998104353529444	0.99998495022595	1	0.999976667568039	0.999999999886752
"FOS"	0	0	0	0	0	0	0	0	0	0.908809876973055	0.980897848777093	0.993177056331371	1	0.978013717198274	0.998104353529444	0.99998495022595	1	0.999976670600927	0.999999999886752
"STK33"	0	0	0	0	0	0	0	0	0	0.910622440534992	0.973655938994812	0.993177686527673	1	0.978013717198274	0.998104353529444	0.99998495022595	1	0.999976674915256	0.999999999886752
"STK38"	0	0	0	0	0	0	0	0	0	0.910850192663753	0.972889474917554	0.993177686795509	1	0.978013717198274	0.998104353529444	0.99998495022595	1	0.99997667491709	0.999999999886752
"CPA2"	0	0	0	0	0	0	0	0	0	0.910496883659029	0.974116153062419	0.993178781548206	1	0.978013717198274	0.998104353529444	0.99998495022595	1	0.999976682410826	0.999999999886752
"SLC18B1"	0	0	0	0	0	0	0	0	0	0.911248254037602	0.971644003039199	0.993179457150997	1	0.978013717198274	0.998104353529444	0.99998495022595	1	0.99997668703482	0.999999999886752
"HMG20B"	0	0	0	0	0	0	0	0	0	0.910139346706564	0.975438384700479	0.993180397254608	1	0.978013717198274	0.998104353529444	0.99998495022595	1	0.999976693468358	0.999999999886752
"C14orf39"	0	0	0	0	0	0	0	0	0	0.911911121634154	0.969686900502813	0.993182003408709	1	0.978013717198274	0.998104353529444	0.99998495022595	1	0.999976704457912	0.999999999886752
"CLEC11A"	0	0	0	0	0	0	0	0	0	0.908814994830729	0.981058154781884	0.993182549820956	1	0.978013717198274	0.998104353529444	0.99998495022595	1	0.999976708195957	0.999999999886752
"HSD3B7"	0	0	0	0	0	0	0	0	0	0.909926760620129	0.976307317397044	0.993183031424871	1	0.978013717198274	0.998104353529444	0.99998495022595	1	0.999976711490394	0.999999999886752
"GOT1L1"	0	0	0	0	0	0	0	0	0	0.909937175344607	0.976357835266282	0.993186373761328	1	0.978013717198274	0.998104353529444	0.99998495022595	1	0.999976734347388	0.999999999886752
"SPN"	0	0	0	0	0	0	0	0	0	0.907396700566758	0.990485449440335	0.993186714310345	1	0.978013717198274	0.998104353529444	0.99998495022595	1	0.999976736675644	0.999999999886752
"RGS20"	0	0	0	0	0	0	0	0	0	0.908966171306957	0.98047903822581	0.993186844460496	1	0.978013717198274	0.998104353529444	0.99998495022595	1	0.999976737565421	0.999999999886752
"NFIL3"	0	0	0	0	0	0	0	0	0	0.908045954529342	0.985509466358689	0.993187833513268	1	0.978013717198274	0.998104353529444	0.99998495022595	1	0.999976744326559	0.999999999886752
"MAPKAPK3"	0	0	0	0	0	0	0	0	0	0.911365482103429	0.971467433740097	0.993187970593795	1	0.978013717198274	0.998104353529444	0.99998495022595	1	0.99997674526356	0.999999999886752
"MAPK13"	0	0	0	0	0	0	0	0	0	0.911053240118132	0.972495520946565	0.993189334558358	1	0.978013717198274	0.998104353529444	0.99998495022595	1	0.999976754585781	0.999999999886752
"OGFOD3"	0	0	0	0	0	0	0	0	0	0.910065304639309	0.975958210048972	0.993189644617163	1	0.978013717198274	0.998104353529444	0.99998495022595	1	0.999976756704663	0.999999999886752
"IFT52"	0	0	0	0	0	0	0	0	0	0.910982131143398	0.972767857258427	0.993191017753877	1	0.978013717198274	0.998104353529444	0.99998495022595	1	0.999976766087252	0.999999999886752
"TAMM41"	0	0	0	0	0	0	0	0	0	0.910103550444065	0.975859067643028	0.993191326908399	1	0.978013717198274	0.998104353529444	0.99998495022595	1	0.999976768199431	0.999999999886752
"ZFP36L1"	0	0	0	0	0	0	0	0	0	0.907823508476167	0.987195388996575	0.993191500270122	1	0.978013717198274	0.998104353529444	0.99998495022595	1	0.999976769383816	0.999999999886752
"AC012313.1"	0	0	0	0	0	0	0	0	0	0.907342847764159	0.991394548365433	0.993191712133016	1	0.978013717198274	0.998104353529444	0.99998495022595	1	0.999976770831195	0.999999999886752
"OAS1"	0	0	0	0	0	0	0	0	0	0.90964462938045	0.977668637000581	0.993191882000238	1	0.978013717198274	0.998104353529444	0.99998495022595	1	0.99997677199164	0.999999999886752
"SNX7"	0	0	0	0	0	0	0	0	0	0.910269896943574	0.975281823633788	0.993192819520473	1	0.978013717198274	0.998104353529444	0.99998495022595	1	0.999976778395772	0.999999999886752
"EED"	0	0	0	0	0	0	0	0	0	0.910886701391433	0.973139181294969	0.993193326734858	1	0.978013717198274	0.998104353529444	0.99998495022595	1	0.999976781860148	0.999999999886752
"SLC9A3R2"	0	0	0	0	0	0	0	0	0	0.909354603539711	0.978940608989276	0.993193652814833	1	0.978013717198274	0.998104353529444	0.99998495022595	1	0.999976784087202	0.999999999886752
"ILKAP"	0	0	0	0	0	0	0	0	0	0.910624548292619	0.974051328129342	0.993194122680023	1	0.978013717198274	0.998104353529444	0.99998495022595	1	0.99997678729609	0.999999999886752
"GDF9"	0	0	0	0	0	0	0	0	0	0.909113644277738	0.980052017129295	0.993194802367862	1	0.978013717198274	0.998104353529444	0.99998495022595	1	0.999976791937543	0.999999999886752
"WDR74"	0	0	0	0	0	0	0	0	0	0.910993850307636	0.972846153511474	0.993195982992326	1	0.978013717198274	0.998104353529444	0.99998495022595	1	0.999976799998686	0.999999999886752
"FUT7"	0	0	0	0	0	0	0	0	0	0.90805128252126	0.985854492952578	0.993196313372932	1	0.978013717198274	0.998104353529444	0.99998495022595	1	0.999976802254229	0.999999999886752
"PRKACG"	0	0	0	0	0	0	0	0	0	0.908760170190886	0.981852322422515	0.993197664576434	1	0.978013717198274	0.998104353529444	0.99998495022595	1	0.999976811477891	0.999999999886752
"TTC23"	0	0	0	0	0	0	0	0	0	0.910688987784612	0.973916845016465	0.993197718058968	1	0.978013717198274	0.998104353529444	0.99998495022595	1	0.999976811842939	0.999999999886752
"ARMC12"	0	0	0	0	0	0	0	0	0	0.909622491946878	0.977989571847848	0.993199840652497	1	0.978013717198274	0.998104353529444	0.99998495022595	1	0.999976826328482	0.999999999886752
"CCDC125"	0	0	0	0	0	0	0	0	0	0.911185358279631	0.972377539631226	0.993202729845618	1	0.978013717198274	0.998104353529444	0.99998495022595	1	0.999976846038359	0.999999999886752
"ICA1L"	0	0	0	0	0	0	0	0	0	0.910365371178641	0.975250426369482	0.993205078883126	1	0.978013717198274	0.998104353529444	0.99998495022595	1	0.999976862057137	0.999999999886752
"WDR41"	0	0	0	0	0	0	0	0	0	0.910294100871651	0.975535367741063	0.993205969628563	1	0.978013717198274	0.998104353529444	0.99998495022595	1	0.999976868129939	0.999999999886752
"PHYHIP"	0	0	0	0	0	0	0	0	0	0.909222840025235	0.979947463882846	0.993207147405055	1	0.978013717198274	0.998104353529444	0.99998495022595	1	0.999976876158396	0.999999999886752
"UGDH"	0	0	0	0	0	0	0	0	0	0.9107570590694	0.973933018431141	0.993207937405064	1	0.978013717198274	0.998104353529444	0.99998495022595	1	0.999976881542745	0.999999999886752
"F2RL1"	0	0	0	0	0	0	0	0	0	0.908696528171243	0.982553416164895	0.99320799534082	1	0.978013717198274	0.998104353529444	0.99998495022595	1	0.999976881937589	0.999999999886752
"SYT2"	0	0	0	0	0	0	0	0	0	0.910915078593521	0.973397028899806	0.993208065917498	1	0.978013717198274	0.998104353529444	0.99998495022595	1	0.999976882418579	0.999999999886752
"CPB1"	0	0	0	0	0	0	0	0	0	0.91101999286071	0.973053760570955	0.993208410965058	1	0.978013717198274	0.998104353529444	0.99998495022595	1	0.999976884770054	0.999999999886752
"EFCAB3"	0	0	0	0	0	0	0	0	0	0.911508988460836	0.971490106690186	0.993208972458478	1	0.978013717198274	0.998104353529444	0.99998495022595	1	0.999976888596336	0.999999999886752
"GMDS"	0	0	0	0	0	0	0	0	0	0.910825806292286	0.973729677829687	0.993209278181952	1	0.978013717198274	0.998104353529444	0.99998495022595	1	0.999976890679548	0.999999999886752
"PPP2R5E"	0	0	0	0	0	0	0	0	0	0.911781794628878	0.970668564632439	0.993209786750038	1	0.978013717198274	0.998104353529444	0.99998495022595	1	0.999976894144741	0.999999999886752
"TSPYL6"	0	0	0	0	0	0	0	0	0	0.908514685499796	0.983635658004674	0.993210390542221	1	0.978013717198274	0.998104353529444	0.99998495022595	1	0.999976898258418	0.999999999886752
"HDAC11"	0	0	0	0	0	0	0	0	0	0.910015461811378	0.976720539158958	0.993210746125772	1	0.978013717198274	0.998104353529444	0.99998495022595	1	0.999976900680861	0.999999999886752
"B4GALT3"	0	0	0	0	0	0	0	0	0	0.909207965749095	0.980146457407514	0.993211219456433	1	0.978013717198274	0.998104353529444	0.99998495022595	1	0.999976903905269	0.999999999886752
"SPAM1"	0	0	0	0	0	0	0	0	0	0.909200822335217	0.980196575718129	0.993211749811245	1	0.978013717198274	0.998104353529444	0.99998495022595	1	0.999976907517867	0.999999999886752
"CD14"	0	0	0	0	0	0	0	0	0	0.907945077307821	0.987337988486753	0.993211960974392	1	0.978013717198274	0.998104353529444	0.99998495022595	1	0.99997690895616	0.999999999886752
"SOHLH1"	0	0	0	0	0	0	0	0	0	0.90945371068985	0.979070570476752	0.993212040763266	1	0.978013717198274	0.998104353529444	0.99998495022595	1	0.999976909499613	0.999999999886752
"PABPC4L"	0	0	0	0	0	0	0	0	0	0.908678002974954	0.982832268883576	0.993212864789867	1	0.978013717198274	0.998104353529444	0.99998495022595	1	0.999976915111801	0.999999999886752
"MEPE"	0	0	0	0	0	0	0	0	0	0.909270853578099	0.979982418897267	0.993215097686915	1	0.978013717198274	0.998104353529444	0.99998495022595	1	0.999976930315928	0.999999999886752
"PIGW"	0	0	0	0	0	0	0	0	0	0.909140891444115	0.980610284362388	0.993215836797417	1	0.978013717198274	0.998104353529444	0.99998495022595	1	0.999976935347536	0.999999999886752
"ACR"	0	0	0	0	0	0	0	0	0	0.909435325075308	0.979278475446062	0.993216178795049	1	0.978013717198274	0.998104353529444	0.99998495022595	1	0.999976937675551	0.999999999886752
"CHRNA5"	0	0	0	0	0	0	0	0	0	0.909918451860549	0.977262550960807	0.993216470129885	1	0.978013717198274	0.998104353529444	0.99998495022595	1	0.999976939658606	0.999999999886752
"MESDC1"	0	0	0	0	0	0	0	0	0	0.907599657245327	0.990500168834252	0.993216486843108	1	0.978013717198274	0.998104353529444	0.99998495022595	1	0.999976939772366	0.999999999886752
